Current (mA)	Voltage (V)	Power (mW)
12.05000	2.07113	0.00928
12.10000	2.07113	0.00907
12.15000	2.07118	0.00899
12.20000	2.07113	0.00895
12.25000	2.07108	0.00940
12.30000	2.07108	0.00888
12.35000	2.07111	0.00914
12.40000	2.07105	0.00876
12.45000	2.07108	0.00873
12.50000	2.07110	0.00899
12.55000	2.07110	0.00918
12.60000	2.07118	0.00903
12.65000	2.07109	0.00940
12.70000	2.07110	0.00921
12.75000	2.07115	0.00907
12.80000	2.07113	0.00932
12.85000	2.07114	0.00903
12.90000	2.07105	0.00947
12.95000	2.07118	0.00892
13.00000	2.07113	0.00936
13.05000	2.07116	0.00911
13.10000	2.07108	0.00925
13.15000	2.07114	0.00944
13.20000	2.07107	0.00932
13.25000	2.07106	0.00918
13.30000	2.07108	0.00914
13.35000	2.07109	0.00907
13.40000	2.07113	0.00940
13.45000	2.07115	0.00918
13.50000	2.07105	0.00892
13.55000	2.07119	0.00947
13.60000	2.07107	0.00911
13.65000	2.07111	0.00925
13.70000	2.07111	0.00884
13.75000	2.07113	0.00899
13.80000	2.07108	0.00928
13.85000	2.07111	0.00903
13.90000	2.07108	0.00892
13.95000	2.07118	0.00944
14.00000	2.07112	0.00914
14.05000	2.07107	0.00928
14.10000	2.07110	0.00884
14.15000	2.07103	0.00907
14.20000	2.07118	0.00921
14.25000	2.07117	0.00947
14.30000	2.07112	0.00884
14.35000	2.07106	0.00914
14.40000	2.07125	0.00951
14.45000	2.07110	0.00921
14.50000	2.07110	0.00892
14.55000	2.07108	0.00947
14.60000	2.07118	0.00895
14.65000	2.07115	0.00907
14.70000	2.07105	0.00888
14.75000	2.07114	0.00925
14.80000	2.07117	0.00918
14.85000	2.07113	0.00918
14.90000	2.07118	0.00928
14.95000	2.07106	0.00911
15.00000	2.07108	0.00914
15.05000	2.07112	0.00899
15.10000	2.07108	0.00928
15.15000	2.07107	0.00895
15.20000	2.07103	0.00918
15.25000	2.07118	0.00907
15.30000	2.07115	0.00932
15.35000	2.07105	0.00884
15.40000	2.07117	0.00925
15.45000	2.07116	0.00884
15.50000	2.07113	0.00892
15.55000	2.07112	0.00899
15.60000	2.07110	0.00959
15.65000	2.07115	0.00944
15.70000	2.07118	0.00918
15.75000	2.07105	0.00884
15.80000	2.07105	0.00873
15.85000	2.07110	0.00903
15.90000	2.07110	0.00903
15.95000	2.07113	0.00911
16.00000	2.07115	0.00903
16.05000	2.07108	0.00899
16.10000	2.07118	0.00918
16.15000	2.07114	0.00888
16.20000	2.07110	0.00892
16.25000	2.07109	0.00963
16.30000	2.07108	0.00932
16.35000	2.07112	0.00914
16.40000	2.07108	0.00899
16.45000	2.07107	0.00888
16.50000	2.07115	0.00936
16.55000	2.07116	0.00911
16.60000	2.07111	0.00895
16.65000	2.07108	0.00925
16.70000	2.07109	0.00914
16.75000	2.07112	0.00895
16.80000	2.07110	0.00884
16.85000	2.07102	0.00907
16.90000	2.07113	0.00925
16.95000	2.07105	0.00947
17.00000	2.07113	0.00899
17.05000	2.07108	0.00892
17.10000	2.07105	0.00907
17.15000	2.07118	0.00903
17.20000	2.07115	0.00918
17.25000	2.07105	0.00892
17.30000	2.07110	0.00947
17.35000	2.07117	0.00918
17.40000	2.07118	0.00892
17.45000	2.07115	0.00911
17.50000	2.07110	0.00884
17.55000	2.07115	0.00907
17.60000	2.07106	0.00963
17.65000	2.07118	0.00903
17.70000	2.07108	0.00899
17.75000	2.07114	0.00928
17.80000	2.07112	0.00936
17.85000	2.07104	0.00880
17.90000	2.07112	0.00914
17.95000	2.07110	0.00951
18.00000	2.07114	0.00928
18.05000	2.07117	0.00888
18.10000	2.07106	0.00907
18.15000	2.07108	0.00940
18.20000	2.07112	0.00918
18.25000	2.07118	0.00925
18.30000	2.07112	0.00899
18.35000	2.07108	0.00903
18.40000	2.07116	0.00907
18.45000	2.07115	0.00936
18.50000	2.07113	0.00918
18.55000	2.07111	0.00914
18.60000	2.07113	0.00918
18.65000	2.07112	0.00955
18.70000	2.07112	0.00895
18.75000	2.07108	0.00899
18.80000	2.07124	0.00944
18.85000	2.07106	0.00918
18.90000	2.07105	0.00932
18.95000	2.07110	0.00936
19.00000	2.07115	0.00907
19.05000	2.07122	0.00940
19.10000	2.07114	0.00888
19.15000	2.07115	0.00895
19.20000	2.07111	0.00959
19.25000	2.07109	0.00932
19.30000	2.07111	0.00940
19.35000	2.07110	0.00925
19.40000	2.07113	0.00932
19.45000	2.07120	0.00899
19.50000	2.07110	0.00921
19.55000	2.07112	0.00911
19.60000	2.07112	0.00936
19.65000	2.07120	0.00911
19.70000	2.07116	0.00925
19.75000	2.07110	0.00880
19.80000	2.07113	0.00925
19.85000	2.07112	0.00925
19.90000	2.07118	0.00911
19.95000	2.07112	0.00903
20.00000	2.07111	0.00936
20.05000	2.07110	0.00932
20.10000	2.07122	0.00914
20.15000	2.07115	0.00918
20.20000	2.07108	0.00921
20.25000	2.07110	0.00907
20.30000	2.07110	0.00895
20.35000	2.07117	0.00944
20.40000	2.07107	0.00865
20.45000	2.07115	0.00903
20.50000	2.07112	0.00914
20.55000	2.07114	0.00911
20.60000	2.07112	0.00880
20.65000	2.07108	0.00936
20.70000	2.07115	0.00914
20.75000	2.07108	0.00921
20.80000	2.07116	0.00899
20.85000	2.07108	0.00918
20.90000	2.07116	0.00936
20.95000	2.07118	0.00928
21.00000	2.07115	0.00888
21.05000	2.07103	0.00895
21.10000	2.07117	0.00932
21.15000	2.07113	0.00907
21.20000	2.07116	0.00892
21.25000	2.07123	0.00911
21.30000	2.07113	0.00947
21.35000	2.07110	0.00899
21.40000	2.07114	0.00880
21.45000	2.07117	0.00914
21.50000	2.07111	0.00907
21.55000	2.07110	0.00899
21.60000	2.07116	0.00966
21.65000	2.07114	0.00907
21.70000	2.07112	0.00921
21.75000	2.07114	0.00947
21.80000	2.07114	0.00928
21.85000	2.07109	0.00925
21.90000	2.07103	0.00928
21.95000	2.07116	0.00944
22.00000	2.07109	0.00966
22.05000	2.07109	0.00899
22.10000	2.07103	0.00895
22.15000	2.07118	0.00947
22.20000	2.07119	0.00907
22.25000	2.07118	0.00907
22.30000	2.07114	0.00925
22.35000	2.07112	0.00899
22.40000	2.07118	0.00914
22.45000	2.07117	0.00876
22.50000	2.07112	0.00903
22.55000	2.07110	0.00932
22.60000	2.07110	0.00895
22.65000	2.07112	0.00925
22.70000	2.07108	0.00895
22.75000	2.07105	0.00932
22.80000	2.07123	0.00914
22.85000	2.07112	0.00940
22.90000	2.07118	0.00892
22.95000	2.07112	0.00911
23.00000	2.07119	0.00928
23.05000	2.07113	0.00914
23.10000	2.07122	0.00861
23.15000	2.07109	0.00888
23.20000	2.07114	0.00974
23.25000	2.07110	0.00947
23.30000	2.07112	0.00925
23.35000	2.07114	0.00914
23.40000	2.07106	0.00932
23.45000	2.07113	0.00932
23.50000	2.07121	0.00914
23.55000	2.07115	0.00903
23.60000	2.07108	0.00932
23.65000	2.07112	0.00921
23.70000	2.07118	0.00947
23.75000	2.07108	0.00899
23.80000	2.07105	0.00928
23.85000	2.07118	0.00940
23.90000	2.07115	0.00970
23.95000	2.07110	0.00907
24.00000	2.07120	0.00925
24.05000	2.07116	0.00925
24.10000	2.07107	0.00884
24.15000	2.07110	0.00850
24.20000	2.07112	0.00951
24.25000	2.07113	0.00932
24.30000	2.07119	0.00911
24.35000	2.07115	0.00899
24.40000	2.07114	0.00888
24.45000	2.07108	0.00936
24.50000	2.07112	0.00925
24.55000	2.07118	0.00914
24.60000	2.07118	0.00880
24.65000	2.07114	0.00921
24.70000	2.07114	0.00940
24.75000	2.07123	0.00944
24.80000	2.07105	0.00888
24.85000	2.07110	0.00903
24.90000	2.07113	0.00925
24.95000	2.07116	0.00966
25.00000	2.07113	0.00888
25.05000	2.07114	0.00936
25.10000	2.07113	0.00970
25.15000	2.07119	0.00928
25.20000	2.07114	0.00907
25.25000	2.07108	0.00951
25.30000	2.07115	0.00955
25.35000	2.07113	0.00951
25.40000	2.07118	0.00914
25.45000	2.07112	0.00873
25.50000	2.07113	0.00928
25.55000	2.07115	0.00892
25.60000	2.07110	0.00928
25.65000	2.07115	0.00911
25.70000	2.07113	0.00914
25.75000	2.07118	0.00918
25.80000	2.07115	0.00873
25.85000	2.07107	0.00911
25.90000	2.07106	0.00944
25.95000	2.07113	0.00925
26.00000	2.07109	0.00928
26.05000	2.07113	0.00899
26.10000	2.07114	0.00892
26.15000	2.07116	0.00914
26.20000	2.07113	0.00925
26.25000	2.07117	0.00936
26.30000	2.07114	0.00944
26.35000	2.07115	0.00928
26.40000	2.07114	0.00921
26.45000	2.07108	0.00892
26.50000	2.07111	0.00936
26.55000	2.07110	0.00940
26.60000	2.07110	0.00911
26.65000	2.07115	0.00947
26.70000	2.07110	0.00888
26.75000	2.07108	0.00895
26.80000	2.07113	0.00918
26.85000	2.07113	0.00925
26.90000	2.07109	0.00884
26.95000	2.07108	0.00982
27.00000	2.07113	0.00944
27.05000	2.07116	0.00914
27.10000	2.07103	0.00925
27.15000	2.07114	0.00914
27.20000	2.07116	0.00918
27.25000	2.07114	0.00970
27.30000	2.07106	0.00911
27.35000	2.07110	0.00888
27.40000	2.07112	0.00907
27.45000	2.07105	0.00907
27.50000	2.07116	0.00903
27.55000	2.07117	0.00921
27.60000	2.07103	0.00947
27.65000	2.07110	0.00936
27.70000	2.07109	0.00936
27.75000	2.07109	0.00892
27.80000	2.07108	0.00907
27.85000	2.07118	0.00936
27.90000	2.07108	0.00944
27.95000	2.07100	0.00876
28.00000	2.07108	0.00944
28.05000	2.07115	0.00918
28.10000	2.07110	0.00911
28.15000	2.07113	0.00907
28.20000	2.07107	0.00921
28.25000	2.07113	0.00925
28.30000	2.07115	0.00911
28.35000	2.07109	0.00914
28.40000	2.07113	0.00903
28.45000	2.07119	0.00895
28.50000	2.07109	0.00884
28.55000	2.07119	0.00921
28.60000	2.07113	0.00888
28.65000	2.07112	0.00911
28.70000	2.07115	0.00884
28.75000	2.07117	0.00918
28.80000	2.07113	0.00847
28.85000	2.07109	0.00936
28.90000	2.07113	0.00895
28.95000	2.07106	0.00951
29.00000	2.07111	0.00907
29.05000	2.07119	0.00925
29.10000	2.07115	0.00918
29.15000	2.07115	0.00925
29.20000	2.07109	0.00903
29.25000	2.07109	0.00951
29.30000	2.07121	0.00918
29.35000	2.07110	0.00959
29.40000	2.07113	0.00899
29.45000	2.07112	0.00911
29.50000	2.07108	0.00928
29.55000	2.07112	0.00951
29.60000	2.07110	0.00985
29.65000	2.07115	0.00892
29.70000	2.07108	0.00932
29.75000	2.07112	0.00940
29.80000	2.07113	0.00907
29.85000	2.07115	0.00936
29.90000	2.07107	0.00978
29.95000	2.07119	0.00940
30.00000	2.07109	0.00932
