Current (mA)	Voltage (V)	Power (mW)
13.65000	2.50088	0.42618
13.70000	2.50088	0.42671
13.75000	2.50083	0.42712
13.80000	2.50083	0.42622
13.85000	2.50086	0.42700
13.90000	2.50089	0.42738
13.95000	2.50081	0.42677
14.00000	2.50083	0.42656
14.05000	2.50093	0.42681
14.10000	2.50090	0.42685
14.15000	2.50085	0.42589
14.20000	2.50083	0.42606
14.25000	2.50086	0.42592
14.30000	2.50094	0.42644
14.35000	2.50086	0.42589
14.40000	2.50085	0.42663
14.45000	2.50089	0.42606
14.50000	2.50093	0.42618
14.55000	2.50082	0.42637
14.60000	2.50084	0.42644
14.65000	2.50093	0.42606
14.70000	2.50088	0.42610
14.75000	2.50094	0.42660
14.80000	2.50087	0.42592
14.85000	2.50088	0.42521
14.90000	2.50099	0.42600
14.95000	2.50089	0.42641
15.00000	2.50086	0.42648
15.05000	2.50086	0.42625
15.10000	2.50085	0.42652
15.15000	2.50084	0.42618
15.20000	2.50089	0.42551
15.25000	2.50081	0.42464
15.30000	2.50087	0.42491
15.35000	2.50083	0.42585
15.40000	2.50083	0.42539
15.45000	2.50084	0.42585
15.50000	2.50087	0.42585
15.55000	2.50087	0.42510
15.60000	2.50086	0.42521
15.65000	2.50082	0.42592
15.70000	2.50088	0.42439
15.75000	2.50093	0.42454
15.80000	2.50085	0.42531
15.85000	2.50084	0.42521
15.90000	2.50086	0.42450
15.95000	2.50084	0.42502
16.00000	2.50087	0.42566
16.05000	2.50087	0.42531
16.10000	2.50089	0.42577
16.15000	2.50088	0.42458
16.20000	2.50086	0.42491
16.25000	2.50087	0.42424
16.30000	2.50089	0.42514
16.35000	2.50088	0.42447
16.40000	2.50089	0.42458
16.45000	2.50087	0.42479
16.50000	2.50086	0.42487
16.55000	2.50096	0.42518
16.60000	2.50088	0.42606
16.65000	2.50088	0.42468
16.70000	2.50093	0.42562
16.75000	2.50091	0.42570
16.80000	2.50084	0.42547
16.85000	2.50090	0.42543
16.90000	2.50081	0.42531
16.95000	2.50087	0.42487
17.00000	2.50083	0.42596
17.05000	2.50086	0.42600
17.10000	2.50088	0.42521
17.15000	2.50090	0.42573
17.20000	2.50082	0.42547
17.25000	2.50088	0.42573
17.30000	2.50086	0.42521
17.35000	2.50085	0.42570
17.40000	2.50084	0.42543
17.45000	2.50088	0.42558
17.50000	2.50077	0.42554
17.55000	2.50084	0.42585
17.60000	2.50084	0.42600
17.65000	2.50085	0.42614
17.70000	2.50084	0.42596
17.75000	2.50081	0.42614
17.80000	2.50092	0.42614
17.85000	2.50088	0.42603
17.90000	2.50088	0.42510
17.95000	2.50086	0.42566
18.00000	2.50084	0.42566
18.05000	2.50077	0.42554
18.10000	2.50086	0.42531
18.15000	2.50081	0.42558
18.20000	2.50089	0.42585
18.25000	2.50084	0.42539
18.30000	2.50086	0.42581
18.35000	2.50083	0.42525
18.40000	2.50082	0.42518
18.45000	2.50083	0.42502
18.50000	2.50083	0.42502
18.55000	2.50090	0.42566
18.60000	2.50086	0.42547
18.65000	2.50088	0.42535
18.70000	2.50084	0.42529
18.75000	2.50083	0.42506
18.80000	2.50083	0.42460
18.85000	2.50087	0.42454
18.90000	2.50084	0.42495
18.95000	2.50084	0.42439
19.00000	2.50088	0.42460
19.05000	2.50084	0.42450
19.10000	2.50081	0.42468
19.15000	2.50082	0.42479
19.20000	2.50081	0.42345
19.25000	2.50084	0.42389
19.30000	2.50086	0.42412
19.35000	2.50088	0.42379
19.40000	2.50082	0.42447
19.45000	2.50084	0.42405
19.50000	2.50088	0.42450
19.55000	2.50078	0.42487
19.60000	2.50087	0.42401
19.65000	2.50081	0.42476
19.70000	2.50095	0.42506
19.75000	2.50085	0.42447
19.80000	2.50088	0.42458
19.85000	2.50083	0.42483
19.90000	2.50091	0.42495
19.95000	2.50092	0.42551
20.00000	2.50088	0.42551
20.05000	2.50083	0.42525
20.10000	2.50092	0.42483
20.15000	2.50087	0.42502
20.20000	2.50086	0.42525
20.25000	2.50084	0.42506
20.30000	2.50093	0.42506
20.35000	2.50086	0.42458
20.40000	2.50086	0.42472
20.45000	2.50089	0.42539
20.50000	2.50084	0.42554
20.55000	2.50088	0.42487
20.60000	2.50083	0.42551
20.65000	2.50090	0.42412
20.70000	2.50081	0.42460
20.75000	2.50088	0.42483
20.80000	2.50083	0.42483
20.85000	2.50084	0.42502
20.90000	2.50088	0.42510
20.95000	2.50088	0.42472
21.00000	2.50085	0.42521
21.05000	2.50086	0.42460
21.10000	2.50087	0.42431
21.15000	2.50084	0.42401
21.20000	2.50077	0.42360
21.25000	2.50087	0.42460
21.30000	2.50082	0.42401
21.35000	2.50081	0.42435
21.40000	2.50082	0.42439
21.45000	2.50083	0.42476
21.50000	2.50086	0.42427
21.55000	2.50075	0.42479
21.60000	2.50088	0.42397
21.65000	2.50083	0.42499
21.70000	2.50083	0.42495
21.75000	2.50079	0.42483
21.80000	2.50093	0.42435
21.85000	2.50084	0.42460
21.90000	2.50081	0.42495
21.95000	2.50082	0.42529
22.00000	2.50085	0.42460
22.05000	2.50081	0.42443
22.10000	2.50083	0.42447
22.15000	2.50085	0.42468
22.20000	2.50083	0.42443
22.25000	2.50088	0.42460
22.30000	2.50088	0.42483
22.35000	2.50088	0.42479
22.40000	2.50078	0.42483
22.45000	2.50094	0.42447
22.50000	2.50091	0.42424
22.55000	2.50086	0.42334
22.60000	2.50079	0.42405
22.65000	2.50085	0.42454
22.70000	2.50088	0.42491
22.75000	2.50077	0.42383
22.80000	2.50081	0.42447
22.85000	2.50096	0.42372
22.90000	2.50089	0.42330
22.95000	2.50083	0.42356
23.00000	2.50086	0.42443
23.05000	2.50096	0.42424
23.10000	2.50088	0.42389
23.15000	2.50089	0.42435
23.20000	2.50076	0.42408
23.25000	2.50084	0.42375
23.30000	2.50079	0.42420
23.35000	2.50085	0.42460
23.40000	2.50086	0.42424
23.45000	2.50078	0.42401
23.50000	2.50086	0.42431
23.55000	2.50085	0.42393
23.60000	2.50084	0.42450
23.65000	2.50084	0.42460
23.70000	2.50082	0.42420
23.75000	2.50086	0.42389
23.80000	2.50081	0.42408
23.85000	2.50087	0.42408
23.90000	2.50088	0.42491
23.95000	2.50084	0.42487
24.00000	2.50078	0.42420
24.05000	2.50081	0.42464
24.10000	2.50091	0.42447
24.15000	2.50081	0.42454
24.20000	2.50088	0.42562
24.25000	2.50078	0.42547
24.30000	2.50084	0.42525
24.35000	2.50083	0.42531
24.40000	2.50081	0.42502
24.45000	2.50077	0.42458
24.50000	2.50088	0.42472
24.55000	2.50084	0.42514
24.60000	2.50086	0.42539
24.65000	2.50083	0.42491
24.70000	2.50079	0.42539
24.75000	2.50085	0.42539
24.80000	2.50088	0.42514
24.85000	2.50084	0.42521
24.90000	2.50079	0.42577
24.95000	2.50089	0.42600
25.00000	2.50088	0.42562
25.05000	2.50081	0.42506
25.10000	2.50083	0.42547
25.15000	2.50088	0.42514
25.20000	2.50084	0.42510
25.25000	2.50083	0.42600
25.30000	2.50078	0.42614
25.35000	2.50086	0.42566
25.40000	2.50087	0.42589
25.45000	2.50084	0.42589
25.50000	2.50077	0.42514
25.55000	2.50083	0.42570
25.60000	2.50088	0.42529
25.65000	2.50086	0.42610
25.70000	2.50082	0.42529
25.75000	2.50081	0.42554
25.80000	2.50086	0.42547
25.85000	2.50086	0.42603
25.90000	2.50076	0.42514
25.95000	2.50078	0.42547
26.00000	2.50093	0.42531
26.05000	2.50086	0.42551
26.10000	2.50084	0.42476
26.15000	2.50083	0.42514
26.20000	2.50084	0.42460
26.25000	2.50082	0.42483
26.30000	2.50083	0.42499
26.35000	2.50091	0.42495
26.40000	2.50083	0.42447
26.45000	2.50086	0.42383
26.50000	2.50093	0.42562
26.55000	2.50082	0.42558
26.60000	2.50086	0.42570
26.65000	2.50089	0.42558
26.70000	2.50091	0.42663
26.75000	2.50083	0.42585
26.80000	2.50076	0.42531
26.85000	2.50090	0.42514
26.90000	2.50086	0.42510
26.95000	2.50084	0.42525
27.00000	2.50078	0.42606
27.05000	2.50087	0.42539
27.10000	2.50090	0.42547
27.15000	2.50086	0.42502
27.20000	2.50086	0.42479
27.25000	2.50088	0.42487
27.30000	2.50082	0.42502
27.35000	2.50083	0.42510
27.40000	2.50083	0.42499
27.45000	2.50081	0.42506
27.50000	2.50083	0.42529
27.55000	2.50088	0.42547
27.60000	2.50088	0.42610
27.65000	2.50081	0.42637
27.70000	2.50083	0.42622
27.75000	2.50084	0.42603
27.80000	2.50082	0.42641
27.85000	2.50078	0.42603
27.90000	2.50090	0.42648
27.95000	2.50086	0.42622
28.00000	2.50086	0.42596
28.05000	2.50084	0.42622
28.10000	2.50088	0.42577
28.15000	2.50085	0.42558
28.20000	2.50078	0.42506
28.25000	2.50082	0.42525
28.30000	2.50088	0.42458
28.35000	2.50081	0.42506
28.40000	2.50091	0.42514
28.45000	2.50083	0.42535
28.50000	2.50083	0.42454
28.55000	2.50083	0.42420
28.60000	2.50081	0.42495
28.65000	2.50091	0.42476
28.70000	2.50083	0.42479
28.75000	2.50086	0.42420
28.80000	2.50087	0.42464
28.85000	2.50078	0.42460
28.90000	2.50083	0.42454
28.95000	2.50088	0.42479
29.00000	2.50082	0.42472
29.05000	2.50085	0.42393
29.10000	2.50083	0.42468
29.15000	2.50090	0.42483
29.20000	2.50086	0.42443
29.25000	2.50088	0.42431
29.30000	2.50083	0.42502
29.35000	2.50082	0.42439
29.40000	2.50092	0.42424
29.45000	2.50081	0.42529
29.50000	2.50082	0.42502
29.55000	2.50078	0.42487
29.60000	2.50092	0.42518
29.65000	2.50086	0.42495
29.70000	2.50091	0.42529
29.75000	2.50086	0.42510
29.80000	2.50095	0.42570
29.85000	2.50096	0.42521
29.90000	2.50078	0.42535
29.95000	2.50083	0.42570
30.00000	2.50091	0.42468
